Marca,Submarca,Version,Modelo,Transmision,Combustible,Cilindros,Potencia,Tamaño,Categoria,Rend_Ciudad,Ren_Carretera,Rend_Comb,Rend_Ajustado,CO2,Nox,Calificacion_Gas,Calificacion_ContamAire
NISSAN,SENTRA,SE-R 4PTS 2.5L 4CIL 200HP MAN,2012,MAN,Gasolina,4,200,2.5,AUTOS COMPACTOS,10.2,13.2,11.36,8.52,274,20,4,7
VW,JETTA,MKVI 4PTS 2.5L 5CIL 170HP AUT,2011,DSG,Gasolina,5,170,2.5,AUTOS COMPACTOS,10.11,17.01,12.37,9.27,251,37,5,6
VW,GOLF,SPORTWAGEN 4PTS 2.5L 5CIL 170HP DSG,2011,DSG,Gasolina,5,170,2.5,AUTOS COMPACTOS,10.11,17.01,12.37,9.28,251,37,5,6
VW,GOLF,SPORTWAGEN 5PTS 2.5L 5CIL 0170HP DSG,2012,AUT,Gasolina,5,170,2.5,AUTOS COMPACTOS,10.11,17.01,12.37,9.28,251,37,5,6
VW,CLASICO,4PTS 1.8L 4CIL 180HP TIP TURBO,2013,TIP,Gasolina,4,180,1.8,AUTOS COMPACTOS,10.11,17.31,12.44,9.33,250,12,5,9
VW,CLASICO,GLI 4PTS 1.8L 4CIL 180HP TIP TURBO,2012,AUT,Gasolina,4,180,1.8,AUTOS COMPACTOS,10.11,17.31,12.43,9.33,250,12,5,9
MAZDA,MAZDA6,SEDAN 4PTS 2.5L 4CIL 185HP AUT,2014,AUT,Gasolina,4,185,2.5,AUTOS COMPACTOS,10.1,18.2,14.02,10.51,222,5,6,9
VW,GOLF,GTI 3PTS 2.0L 4CIL 200HP MAN TFSI TURBO,2011,MAN,Gasolina,4,211,2,AUTOS COMPACTOS,10,16.95,13.65,10.23,228,6,6,9
PEUGEOT,207,CC 2PTS 1.6L 4CIL 120HP AUT TURBO,2011,AUT,Gasolina,4,120,1.6,AUTOS COMPACTOS,10,17.54,13.78,10.34,226,12,6,9
PEUGEOT,207,CC 2PTS 1.6L 4CIL 120HP AUT,2012,AUT,Gasolina,4,120,1.6,AUTOS COMPACTOS,10,17.54,13.78,10.34,226,12,6,9
PEUGEOT,301,SEDAN 4PTS 1.6L 4CIL 114HP AUT,2013,AUT,Gasolina,4,114,1.6,AUTOS COMPACTOS,10,17.86,13.85,10.39,224,42,6,?
PEUGEOT,301,SEDAN 4PTS 1.6L 4CIL 114HP AUT,2014,AUT,Gasolina,4,114,1.6,AUTOS COMPACTOS,10,17.86,13.85,10.39,224,42,6,?
PEUGEOT,301,SEDAN 4PTS 1.6L 4CIL 114HP AUT,2015,AUT,Gasolina,4,114,1.6,AUTOS COMPACTOS,10,17.86,13.85,10.39,224,42,6,?
FORD,FOCUS,RS 5PTAS 2.3L 4CIL 350HP MAN TURBO,2016,MAN,Gasolina,4,350,2.3,AUTOS COMPACTOS,10,15.87,13.38,10.03,232,47,6,?
PEUGEOT,207,CC 2PTS 1.6L 4CIL 154HP MAN TURBO,2011,MAN,Gasolina,4,154,1.6,AUTOS COMPACTOS,9.9,17.54,13.7,10.27,227,25,6,?
PEUGEOT,207,CC 2PTS 1.6L 4CIL 154HP MAN TURBO,2012,MAN,Gasolina,4,154,1.6,AUTOS COMPACTOS,9.9,17.54,13.7,10.27,227,25,6,?
TOYOTA,AVANZA,5PTS 1.5L 4CIL 99HP MAN,2012,MAN,Gasolina,4,99,1.5,AUTOS COMPACTOS,9.9,14.7,12.98,9.73,240,6,5,9
TOYOTA,AVANZA,5PTS 1.5L 4CIL 99HP AUT,2012,AUT,Gasolina,4,99,1.5,AUTOS COMPACTOS,9.9,16.12,13.36,10.02,233,10,6,9
TOYOTA,AVANZA,5PTS 1.5L 4CIL 99HP AUT,2013,AUT,Gasolina,4,99,1.5,AUTOS COMPACTOS,9.9,16.12,13.36,10.02,233,10,6,9
TOYOTA,AVANZA,5PTS 1.5L 4CIL 99HP MAN,2013,MAN,Gasolina,4,99,1.5,AUTOS COMPACTOS,9.9,14.7,12.98,9.73,240,6,5,9
TOYOTA,AVANZA,5PTS 1.5L 4CIL 99HP MAN,2014,MAN,Gasolina,4,99,1.5,AUTOS COMPACTOS,9.9,14.7,12.98,9.73,240,6,5,9
TOYOTA,AVANZA,5PTS 1.5L 4CIL 99HP AUT,2014,AUT,Gasolina,4,99,1.5,AUTOS COMPACTOS,9.9,16.12,13.36,10.02,233,10,6,9
FORD,FUSION,4PTS 3.0L 6CIL 240HP AUT,2011,AUT,Gasolina,6,240,3,AUTOS COMPACTOS,9.8,15.8,11.82,8.86,263,12,4,9
FORD,FUSION,4PTS 3.0L 6CIL 240HP AUT,2012,AUT,Gasolina,6,240,3,AUTOS COMPACTOS,9.8,15.8,11.82,8.86,263,12,4,9
MAZDA,MAZDA 3,SEDAN 4PTS 2.5L 4CIL 167HP AUT,2012,AUT,Gasolina,4,167,2.5,AUTOS COMPACTOS,9.8,17.2,13.53,10.15,230,4,6,9
MAZDA,MAZDA 3,HATCHBACK 5PTS 2.5L 4CIL 167HP AUT,2012,AUT,Gasolina,4,167,2.5,AUTOS COMPACTOS,9.8,17.2,13.53,10.15,230,4,6,9
MAZDA,MAZDA3,SEDAN 4PTS 2.5L 4CIL 164HP AUT,2013,AUT,Gasolina,4,164,2.5,AUTOS COMPACTOS,9.8,17.2,13.53,10.15,230,4,6,9
MAZDA,MAZDA3,HATCHBACK 5PTS 2.5L 4CIL 164HP AUT,2013,AUT,Gasolina,4,164,2.5,AUTOS COMPACTOS,9.8,17.2,13.53,10.15,230,4,6,9
FORD,TAURUS (POLICE INTERCEPTOR),4PTS 3.5L 6CIL 365HP AUT,2015,AUT,Gasolina,6,365,3.5,AUTOS COMPACTOS,9.77,15.62,13.13,9.84,237,11,6,9
PEUGEOT,207,CC 2PTS 1.6L 4CIL 154HP MAN TURBO,2013,MAN,Gasolina,4,154,1.6,AUTOS COMPACTOS,9.71,17.54,13.53,10.15,230,34,6,?
PEUGEOT,207,CC 2PTS 1.6L 4CIL 154HP MAN TURBO,2014,MAN,Gasolina,4,154,1.6,AUTOS COMPACTOS,9.71,17.54,13.53,10.15,230,34,6,?
PEUGEOT,207,CC 2PTS 1.6L 4CIL 154HP MAN TURBO,2015,MAN,Gasolina,4,154,1.6,AUTOS COMPACTOS,9.71,17.54,13.53,10.15,230,34,6,?
DODGE,DART,4PTS 2.4L 4CIL 184HP MAN,2015,MAN,Gasolina,4,184,2.4,AUTOS COMPACTOS,9.7,14,12.62,9.47,246,16,5,8
VW,GOLF,GTI 3PTS 2.0L 4CIL 211HP DSG TFSI TURBO,2011,DSG,Gasolina,4,211,2,AUTOS COMPACTOS,9.62,16.13,13.13,9.85,237,6,6,9
MAZDA,MAZDA 3,SEDAN 4PTS 2.0L 4CIL 148HP AUT,2012,AUT,Gasolina,4,148,2,AUTOS COMPACTOS,9.6,16.9,13.3,9.97,234,6,6,9
MAZDA,MAZDA3,SEDAN 4PTS 2.0L 4CIL 145HP AUT,2013,AUT,Gasolina,4,145,2,AUTOS COMPACTOS,9.6,16.9,13.3,9.97,234,6,6,9
MERCEDES,B200,5PTS 2.0L 4CIL 190HP AUT,2011,AUT,Gasolina,4,190,2,AUTOS COMPACTOS,9.52,14.93,12.74,9.56,244,7,5,9
FORD,FUSION,4PTS 3.5L 6CIL 263HP AUT,2011,AUT,Gasolina,6,263,3.5,AUTOS COMPACTOS,9.5,15.9,11.6,8.7,268,18,4,8
FORD,FUSION,4PTS 3.5L 6CIL 263HP AUT,2012,AUT,Gasolina,6,263,3.5,AUTOS COMPACTOS,9.5,15.9,11.6,8.7,268,18,4,8
DODGE,AVENGER,SXT SPORT 4PTS 2.4L 4CIL 173HP AUT,2014,AUT,Gasolina,4,173,2.4,AUTOS COMPACTOS,9.46,15.73,11.53,8.65,270,6,4,9
TOYOTA,COROLLA,XRS 4PTS 2.4L 4CIL 158HP MAN,2011,MAN,Gasolina,4,158,2.4,AUTOS COMPACTOS,9.4,12.8,10.68,8.01,291,7,3,9
TOYOTA,COROLLA,XRS 4PTS 2.4L 4CIL 158HP AUT,2011,AUT,Gasolina,4,158,2.4,AUTOS COMPACTOS,9.4,12.8,10.68,8.01,291,7,3,9
TOYOTA,COROLLA,XRS 4PTS 2.4L 4CIL 158HP MAN,2012,MAN,Gasolina,4,158,2.4,AUTOS COMPACTOS,9.4,12.8,10.68,8.01,291,7,3,9
TOYOTA,COROLLA,XRS 4PTS 2.4L 4CIL 158HP AUT,2012,AUT,Gasolina,4,158,2.4,AUTOS COMPACTOS,9.4,12.8,10.68,8.01,291,7,3,9
TOYOTA,COROLLA,XRS 4PTS 2.4L 4CIL 158HP AUT,2013,AUT,Gasolina,4,158,2.4,AUTOS COMPACTOS,9.4,12.8,10.68,8.01,291,7,3,9
TOYOTA,COROLLA,XRS 4PTS 2.4L 4CIL 158HP MAN,2013,MAN,Gasolina,4,158,2.4,AUTOS COMPACTOS,9.4,12.8,10.68,8.01,291,7,3,9
FORD,FUSION SPORT,SPORT AWD 4PTAS 2.7L 6CIL 325HP ECOBOOST AUT,2017,AUT,Gasolina,6,325,2.7,AUTOS COMPACTOS,9.4,15.7,11.47,8.6,271,10,4,9
DODGE,AVENGER,SE 4PTS 2.4L 4CIL 173HP AUT,2012,AUT,Gasolina,4,173,2.4,AUTOS COMPACTOS,9.39,15.61,11.44,8.58,272,10,4,9
DODGE,AVENGER,SE 4PTS 2.4L 4CIL 173HP AUT,2013,AUT,Gasolina,4,173,2.4,AUTOS COMPACTOS,9.39,15.61,11.44,8.58,272,10,4,9
PEUGEOT,308,CC 2PTS 1.6L 4CIL 154HP TIP TURBO,2011,TIP,Gasolina,4,154,1.6,AUTOS COMPACTOS,9.34,17.24,13.14,9.86,237,5,6,9
PEUGEOT,308,CC 2PTS 1.6L 4CIL 154HP AUT TURBO,2012,AUT,Gasolina,4,154,1.6,AUTOS COMPACTOS,9.34,17.24,13.14,9.86,237,5,6,9
PEUGEOT,308,BERLINA 5PTS 1.6L 4CIL 154HP TIP TURBO,2011,TIP,Gasolina,4,154,1.6,AUTOS COMPACTOS,9.26,18.18,13.26,9.95,234,23,6,?
PEUGEOT,308,BERLINA 5PTS 1.6L 4CIL 154HP AUT TURBO,2012,AUT,Gasolina,4,154,1.6,AUTOS COMPACTOS,9.26,18.18,13.26,9.95,234,23,6,?
CHEVROLET,MALIBU,4PTS 3.6L 6CIL 252HP AUT,2011,AUT,Gasolina,6,252,3.6,AUTOS COMPACTOS,9.1,15.13,11.09,8.32,280,16,4,8
CHEVROLET,MALIBU,4PTS 3.6L 6CIL 252HP AUT,2012,AUT,Gasolina,6,252,3.6,AUTOS COMPACTOS,9.1,15.13,11.09,8.32,280,15,4,8
TOYOTA,AVANZA,5PTS 1.5L 4CIL 107HP MAN,2011,MAN,Gasolina,4,107,1.5,AUTOS COMPACTOS,9.09,14.28,10.87,8.15,286,10,4,9
TOYOTA,AVANZA,5PTS 1.5L 4CIL 107HP AUT,2011,AUT,Gasolina,4,107,1.5,AUTOS COMPACTOS,9.09,14.28,10.87,8.15,286,10,4,9
MAZDA,MAZDA6,4PTS 3.7L 6CIL 272HP AUT,2011,AUT,Gasolina,6,272,3.7,AUTOS COMPACTOS,9,14.3,10.8,8.1,288,18,4,8
MITSUBISHI,LANCER,GTS 4PTS 2.4L 4CIL 168HP CVT,2011,CVT,Gasolina,4,168,2.4,AUTOS COMPACTOS,8.92,11.47,9.91,7.43,314,7,3,9
MITSUBISHI,LANCER,GTS 4PTS 2.4L 4CIL 168HP CVT,2012,CVT,Gasolina,4,168,2.4,AUTOS COMPACTOS,8.92,11.47,9.91,7.43,314,7,3,9
MITSUBISHI,LANCER,GTS 4PTS 2.4L 4CIL 168HP CVT,2013,CVT,Gasolina,4,168,2.4,AUTOS COMPACTOS,8.92,11.47,9.91,7.43,314,7,3,9
TOYOTA,MATRIX,XR 5PTS 2.4L 4CIL 158HP MAN,2011,MAN,Gasolina,4,158,2.4,AUTOS COMPACTOS,8.9,12.3,10.16,7.62,306,7,3,9
TOYOTA,MATRIX,XR 5PTS 2.4L 4CIL 158HP AUT,2011,AUT,Gasolina,4,158,2.4,AUTOS COMPACTOS,8.9,12.3,10.16,7.62,306,7,3,9
MAZDA,MAZDA 3,SEDAN 4PTS 2.5L 4CIL 167HP MAN,2012,MAN,Gasolina,4,167,2.5,AUTOS COMPACTOS,8.9,15.1,12.28,9.21,253,9,5,9
MAZDA,MAZDA 3,HATCHBACK 5PTS 2.5L 4CIL 167HP MAN,2012,MAN,Gasolina,4,167,2.5,AUTOS COMPACTOS,8.9,15.1,12.28,9.21,253,9,5,9
MAZDA,MAZDA3,SEDAN 4PTS 2.5L 4CIL 164HP MAN,2013,MAN,Gasolina,4,164,2.5,AUTOS COMPACTOS,8.9,15.1,12.28,9.21,253,9,5,9
MAZDA,MAZDA3,HATCHBACK 5PTS 2.5L 4CIL 164HP MAN,2013,MAN,Gasolina,4,164,2.5,AUTOS COMPACTOS,8.9,15.1,12.28,9.21,253,9,5,9
DODGE,DART,4PTS 2.4L 4CIL 184HP AUT,2015,AUT,Gasolina,4,184,2.4,AUTOS COMPACTOS,8.9,12.7,11.63,8.72,267,11,4,9
DODGE,DART,GT 4PTS 2.4L 4CIL 184HP AUT,2015,AUT,Gasolina,4,184,2.4,AUTOS COMPACTOS,8.9,12.7,11.63,8.72,267,11,4,9
RENAULT,FLUENCE,4PTAS 2.0L 4CIL 138HP MAN,2011,MAN,Gasolina,4,138,2,AUTOS COMPACTOS,8.67,15.62,12.2,9.15,255,26,5,?
RENAULT,FLUENCE,4PTS 2.0L 4CIL 138HP CVT,2013,CVT,Gasolina,4,138,2,AUTOS COMPACTOS,8.67,15.62,12.2,9.15,255,26,5,?
RENAULT,FLUENCE,4PTS 2.0L 4CIL 138HP MAN,2013,MAN,Gasolina,4,138,2,AUTOS COMPACTOS,8.67,15.62,12.2,9.15,255,26,5,?
RENAULT,FLUENCE,4PTS 2.0L 4CIL 138HP CVT,2014,CVT,Gasolina,4,138,2,AUTOS COMPACTOS,8.67,15.62,12.2,9.15,255,26,5,?
RENAULT,FLUENCE,4PTS 2.0L 4CIL 138HP MAN,2014,MAN,Gasolina,4,138,2,AUTOS COMPACTOS,8.67,15.62,12.2,9.15,255,26,5,?
RENAULT,FLUENCE,4PTS 2.0L 4CIL 138HP CVT,2016,CVT,Gasolina,4,138,2,AUTOS COMPACTOS,8.67,15.62,12.2,9.15,255,26,5,?
RENAULT,FLUENCE,4PTS 2.0L 4CIL 138HP MAN,2016,MAN,Gasolina,4,138,2,AUTOS COMPACTOS,8.67,15.62,12.2,9.15,255,26,5,?
RENAULT,FLUENCE,4PTAS 2.0L 4CIL 138HP CVT,2011,CVT,Gasolina,4,138,2,AUTOS COMPACTOS,8.67,15.62,12.2,9.15,255,26,5,?
PEUGEOT,308,BERLINA 5PTS 1.6L 4CIL 161HP AUT TURBO,2013,AUT,Gasolina,4,161,1.6,AUTOS COMPACTOS,8.62,15.38,12.1,9.08,257,30,5,?
PEUGEOT,308,CC 2PTS 1.6L 4CIL 161HP AUT TURBO,2013,AUT,Gasolina,4,161,1.6,AUTOS COMPACTOS,8.62,15.38,12.1,9.08,257,30,5,?
PEUGEOT,308,BERLINA 5PTS 1.6L 4CIL 161HP AUT TURBO,2014,AUT,Gasolina,4,161,1.6,AUTOS COMPACTOS,8.62,15.38,12.1,9.08,257,30,5,?
PEUGEOT,308,CC 2PTS 1.6L 4CIL 161HP AUT TURBO,2014,AUT,Gasolina,4,161,1.6,AUTOS COMPACTOS,8.62,15.38,12.1,9.08,257,30,5,?
PEUGEOT,308,BERLINA 5PTS 1.6L 4CIL 161HP AUT TURBO,2015,AUT,Gasolina,4,161,1.6,AUTOS COMPACTOS,8.62,15.38,12.1,9.08,257,30,5,?
PEUGEOT,308,CC 2PTS 1.6L 4CIL 161HP AUT TURBO,2015,AUT,Gasolina,4,161,1.6,AUTOS COMPACTOS,8.62,15.38,12.1,9.08,257,30,5,?
DODGE,AVENGER,SXT 4PTS 2.4L 4CIL 173HP AUT,2012,AUT,Gasolina,4,173,2.4,AUTOS COMPACTOS,8.32,16.11,10.63,7.98,292,10,3,9
DODGE,AVENGER,SXT 4PTS 2.4L 4CIL 173HP AUT,2013,AUT,Gasolina,4,173,2.4,AUTOS COMPACTOS,8.32,16.11,10.63,7.98,292,10,3,9
DODGE,DART,SXT 4PTS 2.4L 4CIL 184HP MAN,2014,MAN,Gasolina,4,184,2.4,AUTOS COMPACTOS,8.14,14.6,10.16,7.62,306,16,3,8
DODGE,DART,GT 4PTS 2.4L 4CIL 184HP MAN,2014,MAN,Gasolina,4,184,2.4,AUTOS COMPACTOS,8.14,14.6,10.16,7.62,306,16,3,8
FORD,POLICE INTERCEPTOR,4PTAS 3.5L 6CIL 288HP AUT,2017,AUT,Gasolina,6,288,3.5,AUTOS COMPACTOS,8.04,11.93,10.74,8.06,289,6,3,9
MAZDA,MAZDA 6,SEDAN 4PTS 3.7L 6CIL 272HP AUT,2012,AUT,Gasolina,6,272,3.7,AUTOS COMPACTOS,7.5,11.4,8.86,6.65,351,9,1,9
MAZDA,MAZDA6,SEDAN 4PTS 3.7L 6CIL 272HP AUT,2013,AUT,Gasolina,6,272,3.7,AUTOS COMPACTOS,7.5,11.4,8.86,6.65,351,16,1,8
CHEVROLET,VOLT,HIBRIDO ENCHUFABLE 4PTAS 1.5L 4CIL 101HP CVT,2018,CVT,Gasolina,4,101,1.5,AUTOS DE LUJO,24.96,25.98,25.41,19.05,122,2,10,9
CHEVROLET,VOLT,SEDAN HIBRIDO 4PTS 1.5L 4CIL 100HP CVT,2016,CVT,Gasolina,4,100,1.5,AUTOS DE LUJO,24.95,25.97,25.4,19.05,122,2,10,9
CHEVROLET,VOLT,SEDAN HIBRIDO 4PTAS 1.5L 4CIL 100HP CVT,2017,CVT,Gasolina,4,100,1.5,AUTOS DE LUJO,24.95,25.97,25.4,19.05,122,2,10,9
TOYOTA,PRIUS HIBRIDO,4PTS 1.8L 4CIL 98HP CVT,2011,CVT,Gasolina,4,134,1.8,AUTOS DE LUJO,21.7,20.4,21.1,15.82,147,2,9,9
TOYOTA,PRIUS,HIBRIDO 4PTS 1.8L 4CIL 98HP CVT,2012,CVT,Gasolina,4,134,1.8,AUTOS DE LUJO,21.7,20.4,21.1,15.82,147,2,9,9
TOYOTA,PRIUS,HIBRIDO 4PTS 1.8L 4CIL 98HP CVT,2013,CVT,Gasolina,4,134,1.8,AUTOS DE LUJO,21.7,20.4,21.1,15.82,147,2,9,9
TOYOTA,PRIUS,HIBRIDO 4PTS 1.8L 4CIL 98HP + 36HP CVT,2014,CVT,Gasolina,4,134,1.8,AUTOS DE LUJO,21.7,20.4,21.1,15.82,147,2,9,9
BMW,335iA,ACTIVE HYBRID 4PTS 3.0L 6CIL 306(+34)HP AUT TURBO,2016,AUT,Gasolina,6,376,3,AUTOS DE LUJO,18.8,15.6,18.58,13.94,167,4,8,9
AUDI,A4,SEDAN 4PTS 2.0L 4CIL 177HP MULTITRONIC TURBO FRONT DIESEL,2015,MULTITRONIC,Diesel,4,177,2,AUTOS DE LUJO,17.4,31.3,23,17.25,155,142,8,?
AUDI,A4,4PTS 2.0L 4CIL 177HP MULTITRONIC FRONT TURBO DIESEL,2016,MULTITRONIC,Diesel,4,177,2,AUTOS DE LUJO,17.4,31.1,22.96,17.22,156,142,8,?
AUDI,A4,4PTAS 2.0L 4CIL 177HP MULTI FRONT TURBO DIESEL,2017,MULTIT,Diesel,4,177,2,AUTOS DE LUJO,17.4,31.3,23,17.25,155,142,8,?
AUDI,A3,SEDÁN 4PTAS 1.4L 4CIL150HP STRONIC FSI TURBO,2017,STRONIC,Gasolina,4,150,1.4,AUTOS DE LUJO,17,25.8,20.08,15.06,155,61,8,5
AUDI,A3,SEDÁN 4PTAS 1.4L 4CIL150HP STRONIC FSI TURBO,2016,STRONIC,Gasolina,4,150,1.4,AUTOS DE LUJO,17,25.8,20.08,15.06,155,61,8,5
BMW,i8,COUPE HIBRIDO 4X4 2PTAS 1.5L 3CIL 231HP TURBO,2016,AUT,Gasolina,3,231,1.5,AUTOS DE LUJO,16.9,21.5,18.7,14.03,166,11,8,9
AUDI,R8,2PTS 4.2L 8CIL 430HP STRONIC QUATTRO,2016,S TRONIC,Gasolina,8,430,4.2,AUTOS DE LUJO,16.6,29.9,20.75,15.57,150,15,9,8
AUDI,A3,3PTAS 1.4L 4CIL 125HP MAN FSI FRONT TURBO,2016,MAN,Gasolina,4,125,1.4,AUTOS DE LUJO,16.4,25,19.4,14.55,160,24,8,7
AUDI,A3,3PTAS 1.4L 4CIL 125HP MAN FSI FRONT TURBO,2017,MAN,Gasolina,4,125,1.4,AUTOS DE LUJO,16.4,25,19.4,14.55,160,24,8,7
MINI,COOPER,CONVERTIBLE 2PTAS 1.5L 3CIL 136HP MAN,2017,MAN,Gasolina,3,136,1.5,AUTOS DE LUJO,16.4,22.2,19.93,14.95,156,9,8,9
MINI,COOPER,CONVERTIBLE 2PTS 1.5L 3CIL 136HP MAN TURBO,2016,MAN,Gasolina,3,136,1.5,AUTOS DE LUJO,16.39,22.22,19.93,14.95,156,9,8,9
AUDI,A3,SEDÁN 4PTS 1.4L 4CIL 140HP STRONIC FSI TURBO COD,2015,STRONIC,Gasolina,4,140,1.4,AUTOS DE LUJO,16.3,23.7,18.96,14.22,164,29,8,6
AUDI,A1,3PTAS 1.4L 4CIL 125HP STRONIC TFSI FRONT TURBO,2016,S TRONIC,Gasolina,4,125,1.4,AUTOS DE LUJO,16.2,22.6,18.57,13.92,167,21,8,7
AUDI,A1,SPORTBACK 5PTAS1.4L 4CIL125HP STRONIC FSI FRONT TURBO,2016,S TRONIC,Gasolina,4,125,1.4,AUTOS DE LUJO,16.2,22.6,18.57,13.92,167,21,8,7
AUDI,A1,3PTAS 1.4L 4CIL 125HP STRONIC TFSI FRONT TURBO,2017,S TRONIC,Gasolina,4,125,1.4,AUTOS DE LUJO,16.2,22.6,18.57,13.92,167,21,8,7
AUDI,A1,SPORTBACK 5PTAS 1.4L 4CIL125HP STRONIC FSI FRONT TURBO,2017,S TRONIC,Gasolina,4,125,1.4,AUTOS DE LUJO,16.2,22.6,18.57,13.92,167,21,8,7
BMW,318iA,SEDAN 4PTAS 1.5L 3CIL 136HP TURBO AUT,2017,AUT,Gasolina,3,136,1.5,AUTOS DE LUJO,16.13,23.26,20.05,15.04,155,17,8,?
AUDI,A3,3PTAS 1.4L 4CIL125HP STRONIC FSI FRONT TURBO,2016,S TRONIC,Gasolina,4,125,1.4,AUTOS DE LUJO,16.1,24.7,19.09,14.32,163,21,8,7
AUDI,A3,3PTAS 1.4L 4CIL125HP STRONIC FSI FRONT TURBO,2017,S TRONIC,Gasolina,4,125,1.4,AUTOS DE LUJO,16.1,24.7,19.09,14.32,163,21,8,7
MINI,COOPER,CONVERTIBLE 2PTAS 1.5L 3CIL 136HP AUT,2017,AUT,Gasolina,3,136,1.5,AUTOS DE LUJO,15.9,20.8,19.15,14.36,162,37,8,6
BMW,218iA,ACTIVE TOURER 5PTS 1.5L 3CIL 1136HP AUT TURBO,2016,AUT,Gasolina,3,136,1.5,AUTOS DE LUJO,15.87,22.72,19.71,14.78,158,23,8,7
MINI,COOPER,CONVERTIBLE 2PTS 1.5L 3CIL 136HP AUT TURBO,2016,AUT,Gasolina,3,136,1.5,AUTOS DE LUJO,15.87,20.83,19.13,14.35,162,37,8,6
AUDI,A1,3PTS 1.4L 4CIL 122HP MAN FRONT FSI TURBO,2013,MAN,Gasolina,4,122,1.4,AUTOS DE LUJO,15.82,25.16,18.99,14.24,164,16,8,8
AUDI,A1,SPORTBACK 5PTS 1.4L 4CIL 122HP MAN FRONT FSI TURBO,2013,MAN,Gasolina,4,122,1.4,AUTOS DE LUJO,15.82,25.16,18.99,14.24,164,16,8,8
SUBARU,IMPREZA,SEDAN 2.0i AWD 4PTS 2.0L 4CIL 148HP CVT,2015,CVT,Gasolina,4,148,2,AUTOS DE LUJO,15.52,22.45,18.02,13.52,172,20,8,7
SUBARU,IMPREZA,SEDAN 2.0i AWD 4PTS 2.0L 4CIL 148HP CVT,2016,CVT,Gasolina,4,148,2,AUTOS DE LUJO,15.52,22.45,18.02,13.52,172,20,8,7
AUDI,A1,3PTS 1.4L 4CIL122HP STRONIC FRONT FSI TURBO,2013,STRONIC,Gasolina,4,122,1.4,AUTOS DE LUJO,15.5,24.46,18.56,13.92,168,15,8,8
AUDI,A1,SPORTBACK 5PTS 1.4L 4CIL122HP S TRONIC FRONT FSI TURBO,2013,STRONIC,Gasolina,4,122,1.4,AUTOS DE LUJO,15.5,24.46,18.56,13.92,168,15,8,8
MERCEDES,CLS350,CGI 4PTS 3.5L 6CIL 302HP AUT,2014,AUT,Gasolina,6,302,3.5,AUTOS DE LUJO,15.5,17.8,16.46,12.34,189,7,7,9
AUDI,A4,4PTAS 2.0L 4CIL190HP STRONIC FSI FRONT TURBO,2016,S TRONIC,Gasolina,4,190,2,AUTOS DE LUJO,15.4,22.8,18.03,13.53,172,7,8,9
AUDI,A4,4PTAS 2.0L 4CIL190HP STRONIC FSI FRONT TURBO,2017,S TRONIC,Gasolina,4,190,2,AUTOS DE LUJO,15.4,22.8,18.03,13.53,172,7,8,9
BMW,X1,sDRIVE 18iA 5PTAS 1.5L 3CIL 136HP TURBO AUT,2017,AUT,Gasolina,3,136,1.5,AUTOS DE LUJO,15.4,20.8,18.8,14.1,165,37,8,6
AUDI,A1,3PTS 1.4L 4CIL 122HP S TRONIC FSI TURBO,2011,S TRONIC 7,Gasolina,4,122,1.4,AUTOS DE LUJO,15.38,21.74,19.07,14.3,163,20,8,?
SUBARU,IMPREZA,SEDAN 2.0i SPORT AWD 4PTS 2.0L 4CIL 148HP CVT,2015,CVT,Gasolina,4,148,2,AUTOS DE LUJO,15.35,22.15,17.81,13.36,175,20,8,7
SUBARU,IMPREZA,SEDAN 2.0i LTD AWD 4PTS 2.0L 4CIL 148HP CVT,2015,CVT,Gasolina,4,148,2,AUTOS DE LUJO,15.35,22.15,17.81,13.36,175,20,8,7
SUBARU,IMPREZA,SEDAN 2.0i PREMIUM AWD 4PTS 2.0L 4CIL 148HP CVT,2016,CVT,Gasolina,4,148,2,AUTOS DE LUJO,15.35,22.15,17.81,13.36,175,20,8,7
SUBARU,IMPREZA,SEDAN 2.0i LIMITED AWD 4PTS 2.0L 4CIL 148HP CVT,2016,CVT,Gasolina,4,148,2,AUTOS DE LUJO,15.35,22.15,17.81,13.36,175,20,8,7
AUDI,A3,3PTS 1.4L 4CIL 125HP STRONIC FRONT FSI TURBO,2013,STRONIC,Gasolina,4,125,1.4,AUTOS DE LUJO,15.3,23.93,18.26,13.7,170,33,8,6
AUDI,A3,SPORTBACK 5PTS 1.4L 4CIL 125HP S TRONIC FRONT FSI TURBO,2013,STRONIC,Gasolina,4,125,1.4,AUTOS DE LUJO,15.3,23.93,18.26,13.7,170,33,8,6
INFINITI,Q50,HIBRIDO 4PTS 3.5L 6CIL 302HP AUT,2016,AUT,Gasolina,6,302,3.5,AUTOS DE LUJO,15.3,20.3,18.58,13.93,167,27,8,6
SUBARU,IMPREZA,2.0i AWD 5PTS 2.0L 4CIL 148HP CVT,2015,CVT,Gasolina,4,148,2,AUTOS DE LUJO,15.26,22.02,17.71,13.28,176,20,8,7
SUBARU,IMPREZA,2.0i AWD 5PTS 2.0L 4CIL 148HP CVT,2016,CVT,Gasolina,4,148,2,AUTOS DE LUJO,15.26,22.02,17.71,13.28,176,20,8,7
INFINITI,Q50,HIBRIDO 4PTS 3.5L 6CIL 297(+67)HP AUT,2014,AUT,Gasolina,6,364,3.5,AUTOS DE LUJO,15.1,20.2,18.41,13.81,169,29,8,?
